Price,Close,High,Low,Open,Volume
1/16/2025,114281.8203,115116.9373,113956.7826,114617.6845,4528
1/17/2025,113767.6953,114357.2576,113121.1768,114218.2833,3965
1/20/2025,113605.9063,113863.1455,111921.983,113767.6958,5911
1/21/2025,111919.2266,115111.6954,111734.3176,113609.2883,6999
1/22/2025,111422.6172,112823.9351,110350.0732,112820.542,5531
1/23/2025,111562.0547,112021.7766,110374.4436,111223.0938,7377
1/24/2025,111307.5,112488.8709,110835.1576,111822.1345,4615
1/27/2025,111079.7656,111391.5197,109925.1491,111301.9591,4370
1/28/2025,112704.4375,112913.2538,110900.5567,110900.5567,9345
1/29/2025,112156.5625,112621.2687,111422.8233,112171.5855,5682
1/30/2025,112443.6563,113319.7628,111867.4711,112216.4707,7858
1/31/2025,113452.0391,114424.2426,111622.4493,111622.4493,6999
2/1/2025,114002.125,114318.1224,112037.0007,113452.0468,4218
2/3/2025,113612.5938,114807.7475,113219.9214,113918.8098,4291
2/4/2025,114752.1875,114824.7674,112931.3804,113818.9687,5329
2/5/2025,114778.1875,115236.6614,114143.5485,114750.4816,5231
2/6/2025,113947.6563,115216.6378,109825.3147,115017.0569,24120
2/7/2025,112695.8516,115008.9693,112121.8661,112271.4251,9034
2/10/2025,110859.875,113213.2802,110584.1573,112820.5533,6609
2/11/2025,108543.7969,111352.6259,108247.0657,111280.9898,7514
2/12/2025,109220.4219,110791.2748,106166.1316,108543.8028,11043
2/13/2025,109592.6875,110204.714,108866.3428,109825.3175,5402
2/14/2025,109303.9922,110426.1365,108351.2315,109516.808,4673
2/17/2025,109812.3438,110199.1376,107831.4403,109029.5674,5051
2/18/2025,108850.3047,109828.276,108530.3517,109429.9455,3139
2/19/2025,109399.6953,109728.4783,108100.1252,108630.195,3428
2/20/2025,109767.1172,110227.6941,108710.667,109578.7086,3751
2/21/2025,109092.7578,110198.732,108616.2059,109728.4672,5319
2/24/2025,108672.1172,109329.0902,107980.1988,109089.4648,4368
2/25/2025,107036.6328,109074.4473,106832.998,108530.3447,4923
2/27/2025,105558.3906,107711.4781,105086.1835,107231.377,8469
2/28/2025,105209.2422,105484.8582,103662.0591,105315.3732,8766
3/3/2025,105006.1016,106025.1102,103862.6391,105335.3369,4599
3/4/2025,102499.1719,105006.1046,102191.2548,104736.2764,13881
3/5/2025,105640.3672,105797.1222,101964.6598,102185.8687,6770
3/6/2025,107627.0547,108081.0481,106333.8263,106828.5061,5969
3/7/2025,107035.6406,108480.4291,106834.5019,107332.2239,4698
3/10/2025,106484.1484,108029.085,106009.0396,107670.6921,5348
3/11/2025,106368.0234,106693.1714,105411.269,106333.7801,3772
3/12/2025,107096.8359,107308.0058,106143.0769,106832.9984,3589
3/13/2025,104877.6563,107096.8357,104636.4318,107096.8357,9096
3/17/2025,105246.2734,106274.5722,105035.8056,105035.8056,3890
3/18/2025,105246.2734,105246.2734,105246.2734,105246.2734,0
3/19/2025,109751.2344,109927.1625,107831.1421,107831.1421,6057
3/20/2025,110934.4844,111276.052,109989.212,110327.5347,5687
3/21/2025,111875.2656,112623.9001,110869.1431,111266.0695,8367
3/24/2025,113842.8359,114121.6033,112475.4734,112813.6479,5731
3/25/2025,114086.1641,115818.9554,113332.6934,115744.0725,8037
3/26/2025,114142.7813,115319.7384,113722.3369,113948.382,5979
3/27/2025,113087.2656,114021.7579,112269.4971,113825.0654,10576
3/28/2025,112501.8906,114218.4573,111909.4183,113622.3891,7320
4/1/2025,112860.6328,114233.0891,111725.3605,112324.4241,3593
4/2/2025,114957.6484,115095.8777,112598.2819,113223.0553,5030
4/3/2025,114691.1719,114820.5166,113622.3894,114321.2969,3272
4/4/2025,113060.2188,114820.514,112623.9476,114820.514,4440
4/7/2025,110213.2188,110648.5383,107832.4403,109828.3204,7098
4/8/2025,112416.6719,113331.6401,111336.0642,111825.198,4965
4/9/2025,112936.7578,113220.416,111126.4938,112521.1107,4967
4/11/2025,117360.9375,118564.6106,113123.1636,113123.1636,17890
4/15/2025,122713.1797,122818.0158,118015.5229,119712.8697,14655
4/16/2025,124295.7109,124580.2661,122693.2158,122758.1144,10139
4/17/2025,126277.6094,126662.0085,123796.4877,123906.3161,15654
4/21/2025,126602.1016,127800.2287,126297.5776,127276.0481,6676
4/22/2025,127455.7656,128913.487,126102.8804,127001.4758,9283
4/23/2025,127780.2578,129178.0728,126452.3336,129178.0728,6770
4/24/2025,129717.2266,130266.3681,127355.9178,127800.2232,11841
4/25/2025,128454.2031,130496.0114,127201.1619,130296.3236,7468
4/28/2025,130021.75,130171.5159,128294.4501,128299.4423,4740
4/29/2025,132597.7188,132992.1022,130496.0042,130545.9262,7993
4/30/2025,134295.0625,135388.3534,131793.9723,132742.4896,11000
5/2/2025,134784.3281,135528.1655,133691.037,134589.6324,6669
5/5/2025,135907.5469,137629.8545,135098.8111,135098.8111,7072
5/6/2025,134779.3281,137055.7698,134290.0928,136586.5034,5771
5/7/2025,140200.8438,141279.1582,131294.7654,131294.7654,27052
5/8/2025,138543.4375,143051.3909,138134.0774,140530.3317,15480
5/9/2025,137460.125,138079.1573,135388.3635,137200.5308,9582
5/12/2025,139706.6094,140874.7833,139352.1634,140180.868,5916
5/13/2025,140205.8438,140849.8371,138783.0677,139881.351,6054
5/14/2025,140849.8281,141159.3443,140205.8348,140205.8348,6640
5/15/2025,140919.7188,141653.5716,140645.148,141279.1569,5969
5/16/2025,140046.0938,142237.6681,139781.5073,141543.7528,9730
5/19/2025,139926.2656,140435.4696,139192.4128,139192.4128,6621
5/20/2025,140021.125,140929.7047,139267.3033,139881.3435,8983
5/21/2025,142062.9219,142277.5863,140280.7079,140580.2397,7110
5/22/2025,142122.8281,142916.5873,141279.147,142177.7423,5201
5/23/2025,143445.7813,143730.3365,141608.6528,142027.9974,5635
5/26/2025,146396.1563,147204.892,143480.7136,143775.2532,15301
5/27/2025,143760.2656,146565.8797,143395.8353,146396.1451,9952
5/28/2025,142562.1563,144574.0115,141334.0759,144574.0115,14908
5/29/2025,140685.0781,144204.5764,139796.4672,142876.6522,14872
5/30/2025,138648.2813,141623.6305,136950.9343,141468.8724,13777
6/2/2025,140530.3125,141179.298,136796.15,138183.9805,13350
6/3/2025,137864.5,141678.5382,137235.4832,140540.3174,12154
6/4/2025,135892.5781,138783.0598,135588.0541,138553.4188,10461
6/5/2025,140140.9375,140680.0947,136321.9072,136586.4937,15753
6/6/2025,139312.2344,140480.4083,137969.3335,140480.4083,6901
6/9/2025,138378.6875,141114.411,137994.2884,139322.2126,6140
6/10/2025,137634.8594,139182.4403,136341.8805,139182.4403,9402
6/11/2025,136666.3594,139232.3482,136286.9525,137784.6113,5607
6/12/2025,136172.1406,137554.979,135288.5219,137215.5097,8399
6/13/2025,137405.2031,137784.61,134789.2924,135583.0516,5875
6/16/2025,135932.5156,137230.4867,135687.898,136586.4934,4147
6/17/2025,136137.2031,136816.1419,135792.7416,136087.2812,2551
6/18/2025,137734.7031,138283.8447,135887.5904,135887.5904,4151
6/19/2025,137964.3438,138433.6102,136846.0917,137535.0148,3680
6/20/2025,134220.1875,138658.2499,132532.8252,138293.8196,24690
6/23/2025,135343.4375,135782.7508,134190.2401,134220.1933,3479
6/24/2025,136396.7813,136910.9774,135617.9987,136286.9529,4694
6/25/2025,139037.6563,139377.1256,136386.8001,136696.3162,5814
6/26/2025,142292.5625,142776.8055,138408.634,139087.5727,11171
6/27/2025,142991.4688,145472.5901,141478.8334,142377.4286,20472
6/30/2025,142137.8125,144873.5361,141473.8504,143775.2529,6320
7/1/2025,142277.5938,143470.7287,141468.858,142776.8134,5748
7/2/2025,144983.375,145452.6415,142577.1362,142577.1362,7394
7/3/2025,144693.8125,147843.8883,143495.6854,145173.0633,7751
7/4/2025,143740.2969,145772.1206,143276.0227,145272.901,4175
7/7/2025,142911.5938,144434.2135,141978.0531,144434.2135,3844
7/8/2025,144718.7813,145327.8292,141988.0498,142781.809,4391
7/9/2025,150479.7813,151662.9318,143775.2613,144718.7864,24541
7/10/2025,148048.5781,150464.8012,146770.5758,149865.7376,9580
7/11/2025,148008.6406,148647.6418,145971.8245,148048.5782,7148
7/14/2025,148612.6875,150364.9484,146775.5593,148008.6318,11768
7/15/2025,150549.6563,151063.8524,148038.5816,149296.615,9826
7/16/2025,152232.0156,152761.1884,149965.5588,149965.5588,7865
7/17/2025,150300.0625,152232.0426,149770.8897,151862.62,6478
7/18/2025,148054.1406,151494.0045,147494.1628,150529.0427,8078
7/21/2025,148399.125,148994.1014,146544.1984,148394.1252,6592
7/22/2025,148164.1406,150894.0327,147854.1529,148494.1276,6764
7/23/2025,149909.0781,150294.0629,148594.1301,148594.1301,3588
7/24/2025,150874.0156,152183.9637,149894.0545,149909.0539,7838
7/25/2025,149204.0938,151244.013,148419.1248,150794.0308,4591
7/28/2025,147799.1406,150764.0231,147199.1644,149494.0734,4668
7/29/2025,149349.0781,150214.0438,148009.1313,148294.12,4513
7/30/2025,150019.0625,150284.052,148594.1189,149954.0651,3136
7/31/2025,147839.1406,149489.0752,147194.1662,149044.0929,6737
8/1/2025,145899.2344,149174.105,145044.2682,148394.1358,6369
8/4/2025,144279.2969,147189.1819,143989.3083,145894.233,6882
8/5/2025,145839.2344,146274.2172,144194.2994,144594.2836,3962
8/6/2025,146379.2031,147379.1635,145694.2303,146994.1788,4222
8/7/2025,144259.2969,146124.2231,143494.3271,145494.2481,4325
8/8/2025,142709.3594,144694.2809,141994.3876,144694.2809,2851
8/11/2025,142164.3594,143479.3072,141089.402,142844.3324,2920
8/12/2025,140529.4375,142689.352,137209.5689,142164.3728,11861
8/13/2025,138834.5156,141694.4027,138094.5449,141694.4027,4360
8/14/2025,138469.5156,139744.4651,137894.5384,138994.4948,4133
8/18/2025,144509.2813,145244.2522,138749.5092,139094.4955,12991
8/19/2025,146529.2031,148819.1125,143244.3331,144494.2836,18003
8/20/2025,148784.1094,149194.0931,145854.2254,146494.2,6421
8/21/2025,148119.1406,149994.0665,147459.1667,149524.085,5446
8/22/2025,147499.1719,148744.1227,146994.1918,148744.1227,3011
8/25/2025,146739.2031,148194.1456,146199.2245,148194.1456,4631
8/26/2025,142374.3594,147014.1756,141594.3903,146494.1962,8941
8/28/2025,142269.3594,143484.3112,141194.402,142694.3425,6106
8/29/2025,140949.4219,142599.3566,139894.4636,141994.3805,7056
9/1/2025,144829.2656,145494.2393,140949.4192,141094.4135,6252
9/2/2025,153878.9219,154993.8778,144179.305,145194.2649,32632
9/3/2025,150544.0469,154193.9025,150244.0587,153878.915,8962
9/4/2025,149649.0781,154993.8666,149194.0961,152543.9636,12184
9/5/2025,148094.1406,150499.0455,147694.1565,150384.05,4806
9/8/2025,147069.1719,149589.072,146594.1907,148834.1019,8159
9/9/2025,149309.0781,149764.0601,146694.1818,148044.1283,4638
9/10/2025,145249.25,150529.041,144994.2601,149394.0859,10906
9/11/2025,146474.2031,147194.1746,145324.2486,145884.2265,7349
9/12/2025,146564.2031,148394.1307,146079.2223,146494.2059,6578
9/15/2025,147394.1719,148884.113,146879.1922,147294.1758,4443
9/16/2025,150884.0156,152193.9637,147794.1382,148044.1283,13098
9/17/2025,150224.0469,152348.9627,149594.0718,151194.0084,6242
9/18/2025,149044.1094,151494.0125,148794.1193,150974.0331,4567
9/19/2025,149699.0781,151244.017,148004.1452,149644.0803,11008
9/22/2025,152843.9531,154188.8999,149119.1005,149994.0659,10863
9/23/2025,155928.8281,156393.8097,152988.9445,152993.9443,12421
9/24/2025,153738.9219,155878.8373,153023.9501,155393.8564,5737
9/25/2025,150429.0469,153703.9173,149994.0641,153703.9173,5811
9/26/2025,148539.1094,151353.9977,147994.131,150884.0164,5719
9/29/2025,145879.2344,149814.0789,145064.2666,149814.0789,9306
9/30/2025,145814.2344,148299.1361,145414.2502,147279.1764,7375
10/1/2025,148734.1094,149989.0597,145794.2258,146594.1941,8100
10/3/2025,153188.9375,154493.8859,147399.1666,148734.1138,11930
10/6/2025,152343.9688,153188.9353,150854.0277,153183.9355,4800
10/7/2025,153713.9219,154293.8989,151104.0251,152343.976,7514
10/8/2025,155203.8594,160143.6639,152493.9666,153713.9183,15979
10/9/2025,156348.8125,157518.7662,155208.8576,156093.8226,6422
10/10/2025,155388.8594,157333.7825,153348.94,156393.8197,8693
10/13/2025,156878.7969,157193.7844,154593.8872,154593.8872,4616
10/14/2025,157688.7656,158693.7259,156348.8186,156543.8109,7557
10/15/2025,155303.8594,157763.7621,154993.8716,157688.7651,5500
10/16/2025,155248.8594,156983.7908,154698.8811,156093.826,4769
10/17/2025,155933.8281,156443.8079,155108.8608,156093.8218,3587
10/20/2025,161688.6094,163393.542,156528.8133,156773.8036,15860
10/21/2025,161673.6094,162743.5671,160208.6673,161093.6323,2188
10/23/2025,162288.5781,162993.5502,160278.6577,161973.5906,6570
10/24/2025,160183.6719,163593.5372,159393.7031,161048.6377,7853
10/27/2025,159328.7031,161683.6101,159083.7128,160183.6693,4430
10/28/2025,158188.7344,162058.5811,157893.7461,160193.655,7325
10/29/2025,159893.6719,160093.664,158393.7312,159993.6679,3671
10/30/2025,158128.7344,160553.6383,157693.7516,160093.6565,4107
10/31/2025,157508.7656,159098.7027,157243.7761,158993.7068,3835
11/3/2025,158353.7344,159633.6837,157793.7565,157793.7565,3088
11/4/2025,157908.75,159488.6875,157543.7644,159143.7011,3650
11/6/2025,157248.7656,159433.679,156798.7835,158948.6982,3826
11/7/2025,158758.7188,159293.6976,155658.8414,157878.7536,3830
11/10/2025,157818.7656,159498.6993,157313.7856,159493.6995,3056
11/11/2025,158158.7344,158688.7134,157213.7718,158613.7164,2691
11/12/2025,157768.7656,159313.7046,157293.7844,158358.7423,3575
11/13/2025,158308.7344,159293.6954,157993.7468,158293.735,3192
11/14/2025,157393.7656,159693.6745,156213.8124,158468.723,14236
11/17/2025,157128.7813,158983.7078,156743.7965,158493.7272,4449
11/18/2025,155203.8594,157503.7684,154643.8815,157493.7688,6029
11/19/2025,153348.9219,155648.8307,153093.932,155593.8329,4529
11/20/2025,151943.9844,154493.8834,151499.002,153493.923,5220
11/21/2025,152431.9688,154746.9227,151996.9774,152496.9675,7022
11/24/2025,155451.9219,157446.8824,151806.994,152996.9705,13719
11/25/2025,154776.9219,155196.9135,153651.9442,154996.9175,3067
11/26/2025,154486.9375,155696.9135,153511.9568,155196.9234,3665
11/27/2025,153746.9531,154996.9284,153401.96,154996.9284,2344
11/28/2025,152416.9688,153901.9392,151996.9771,153746.9423,3564
12/1/2025,152416.9688,152996.9572,151596.9851,152496.9672,3132
12/2/2025,154501.9375,155691.9139,152441.9783,152441.9783,7318
12/3/2025,152036.9844,154661.9323,151746.9901,154496.9356,3887
12/4/2025,153621.9531,153991.9458,151731.9906,152996.9655,3170
12/5/2025,153206.9531,154296.9314,152796.9613,153646.9444,2243
12/8/2025,153496.9531,154996.9234,152236.9781,153296.9571,2444
12/9/2025,152341.9688,153486.946,151596.9836,153486.946,3580
12/10/2025,151671.9844,153131.9553,150996.9978,152816.9616,3400
12/11/2025,153556.9531,153946.9454,150297.0178,152296.9781,3905
12/12/2025,152546.9688,153696.9459,151996.9797,153606.9477,2546
12/15/2025,153151.9531,153396.9483,151156.9928,152546.9652,2843
12/16/2025,152651.9688,153351.9549,152396.9738,152496.9718,1967
12/17/2025,151751.9844,153291.9538,151116.997,152696.9656,2903
12/18/2025,152256.9844,152996.9697,151327.0028,152996.9697,4410
12/19/2025,153576.9531,155381.9173,152256.9793,152996.9646,8953
12/22/2025,153896.9531,154256.946,153396.963,153926.9525,2771
12/23/2025,153356.9531,154876.9229,153021.9598,154876.9229,2988
12/24/2025,151432,153881.9515,151022.0081,153396.9611,4115
12/26/2025,150202.0156,152291.9741,149997.0197,152196.976,3539
12/29/2025,148757.0469,150997.0024,147997.062,150997.0024,6672
12/30/2025,151087,155201.9183,148167.058,148797.0455,8688
12/31/2025,152851.9688,153456.9568,151496.9956,151501.9955,6063
1/1/2026,151532,153111.9687,151217.0062,152496.9809,2867
1/2/2026,150682.0156,151956.9904,150467.0199,151596.9975,3834
1/5/2026,150402.0156,151761.9886,149697.0296,150747.0088,4627
1/6/2026,150192.0156,151581.988,149622.027,151581.988,3349
1/7/2026,150132.0156,150597.0064,149547.0273,150202.0142,3436
1/8/2026,148717.0469,150252.0164,148097.0592,150247.0165,4338
1/9/2026,147092.0781,149722.0259,146517.0895,148497.0502,4120
1/12/2026,148732.0469,149497.0317,145337.1143,147792.0655,4581
1/13/2026,147707.0625,149742.022,147112.0743,149392.029,3618
1/14/2026,145662.1094,148002.0629,145302.1165,147997.063,5287
1/16/2026,142837.1719,145662.1159,142532.1779,145597.1172,8096
1/19/2026,143042.1563,145132.1147,141502.1869,142997.1571,5832
1/20/2026,143232.1563,143997.1411,141747.1857,143997.1411,6432
1/21/2026,140047.2188,142897.1622,137737.2646,142897.1622,10269
1/22/2026,142272.1719,142797.1614,140197.2131,140197.2131,5051
1/23/2026,137472.2656,142847.1587,136797.2791,142672.1622,7285
1/27/2026,135807.2969,138997.2334,135447.304,138997.2334,5335
1/28/2026,134932.3281,136797.2912,134427.3381,136197.3031,6515
1/29/2026,130912.3984,135497.3073,130397.4087,135497.3073,10020
1/30/2026,132162.375,132997.3584,130022.4175,130897.4001,18857
2/2/2026,133762.3438,134197.3351,131197.3947,132292.3729,4177
2/3/2026,136647.2813,137642.2615,135007.3139,137642.2615,5922
2/4/2026,137637.2656,139797.2227,136007.298,136997.2783,5376
2/5/2026,134967.3281,138452.2591,134597.3354,138452.2591,4836
2/6/2026,146452.0938,149067.0419,133737.3461,134967.3217,64381
2/9/2026,145307.1094,147552.0647,143247.1504,146997.0758,13111
2/10/2026,148637.0469,149307.0336,145417.1108,145417.1108,15161
2/11/2026,151736.9844,152446.9703,149372.0314,149497.0289,11807
2/12/2026,151207,152446.9754,149797.028,151996.9843,8080
2/13/2026,150105,151500,148505,150750,7131
2/16/2026,147075,150990,146100,150105,6265
2/17/2026,147970,148550,146565,147690,5191
2/18/2026,147760,148990,147350,147970,4021
2/19/2026,145605,148160,144800,147760,4071
2/20/2026,146390,147195,144145,144145,5043
2/23/2026,145760,146660,144350,146645,4613
2/24/2026,143950,146200,142630,145700,7790
2/25/2026,147585,148000,144245,145000,7166
2/26/2026,143520,147815,143100,147350,8204
2/27/2026,140985,144700,140400,144000,14866
3/2/2026,138825,139600,136100,136480,6735
3/4/2026,135050,138490,134395,137480,9847
3/5/2026,140215,140500,136015,136015,12556
3/6/2026,138780,142500,138250,140010,9417
3/9/2026,134925,137380,134505,135910,6888
3/10/2026,137285,138445,136500,136500,8283
3/11/2026,136255,138000,135800,138000,5145
3/12/2026,138005,138250,134435,135795,5563
3/13/2026,134920,137930,134500,136500,4972
3/16/2026,132345,135455,131100,135455,7644
3/17/2026,132750,134280,132480,133695,5574
3/18/2026,133890,135000,133155,133580,5578
3/19/2026,130545,132795,130380,132795,6110
3/20/2026,127535,132250,127015,131940,12604
3/23/2026,124975,127515,123455,127515,7960
3/24/2026,127645,128860,125500,127900,7980
3/25/2026,129970,130900,128465,128785,7281
3/27/2026,129575,130490,127525,129400,9722
3/30/2026,128495,129955,124725,128100,18685
4/1/2026,129095,133000,128575,133000,8541
4/2/2026,126390,128500,125600,128500,8458
4/6/2026,127045,127995,125510,127600,7634
4/7/2026,127175,127900,125120,126355,6401
4/8/2026,133050,134465,130830,134465,13484
4/9/2026,134020,135395,131750,133695,10663
4/10/2026,136705,137600,134420,134800,13197
4/13/2026,134315,135550,133450,133450,6515
4/15/2026,137900,138350,136200,137005,6514
4/16/2026,138740,140795,138300,138495,6502
4/17/2026,139855,140040,138235,138895,4672
4/20/2026,139225,140335,138515,139855,4443
4/21/2026,139665,140510,138125,139750,3357
4/22/2026,137040,140095,136165,139600,7670
4/23/2026,134615,136890,134205,136880,5906
4/24/2026,132145,135770,131740,134615,5538
4/27/2026,132205,133545,131800,132550,6124
4/28/2026,130120,132695,130000,132205,8198
4/29/2026,130425,134100,130150,131500,10157
4/30/2026,129710,131100,128750,130355,7905
5/1/2026,129710,129710,129710,129710,0
5/4/2026,129235,131895,128690,131000,6536
5/5/2026,128270,130095,128110,130095,7949
5/6/2026,130335,130750,128720,129540,6785
5/7/2026,129965,133950,129350,131495,23649
5/8/2026,130425,132000,130135,131745,6385
5/11/2026,128910,130500,128620,130330,4534
5/12/2026,127555,129565,126650,129000,5438
